reaction_id,mass_transition_round,mass_transition,substrate_id,substrate_mnx_id,substrate_mm,product_id,product_mnx_id,product_mm
5395,15.99,15.994914620000003,10103,MNXM603,138.09134042409,13928,MNXM205,154.08625504409
19417,626.0,626.0020391816397,25566,MNXM4729,313.131408088,2693,MNXM406,939.1334472696398
19417,-175.04,-175.04006766391,25566,MNXM4729,313.131408088,10103,MNXM603,138.09134042409
18933,-42.01,-42.010564684,15604,MNXM7574,135.068413908,1340,MNXM741,93.057849224
20296,12.0,12.0,3559,MNXM25,116.01205576782002,25984,MNXM1747,128.01205576782002
38447,-1.01,-1.0083736119099171,8230,MNXM765,327.99895940764,9629,MNXM601,326.99058579573006
38447,-154.95,-154.95341243972996,8230,MNXM765,327.99895940764,16502,MNXM602,173.04554696791
38447,2.02,2.015650063999999,24967,MNXM611,171.02989690391001,16502,MNXM602,173.04554696791
10265,-146.04,-146.03677943199995,1167,MNXM2787,319.08232639990996,16502,MNXM602,173.04554696791
15605,-33.0,-32.99820285190998,3336,MNXM4565,316.05939988382,22513,MNXM4094,283.06119703191
24357,18.01,18.010564684000002,24686,MNXM1239,113.99640570382002,4327,MNXM1608,132.00697038782002
32010,-17.0,-17.003288231910005,18665,MNXM584,175.04727828391,9405,MNXM91795,158.043990052
14956,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
12177,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
193,-103.02,-103.01893829591,23118,MNXM1577,178.05096669591,15814,MNXM29,75.0320284
5527,-104.03,-104.026214748,17672,MNXM4723,240.06661675991,23274,MNXM188,136.04040201191
28293,115.09,115.08658939208999,7151,MNXM117,60.032362748,22627,MNXM1552,175.11895214009
28293,42.02,42.02179806399997,20070,MNXM1148,133.09715407609002,22627,MNXM1552,175.11895214009
22896,2.02,2.015650063999999,15872,MNXM528,240.24531564400002,10230,MNXM725,242.26096570800001
33139,30.98,30.98255278791001,10329,MNXM1226,78.03719667608999,1346,MNXM726,109.019749464
24021,83.99,83.98584101981999,25016,MNXM1373,204.089877624,12466,MNXM4680,288.07571864382
42156,112.06,112.06256571617999,3559,MNXM25,116.01205576782002,3506,MNXM492,228.074621484
42156,116.05,116.047344116,8060,MNXM158,112.027277368,3506,MNXM492,228.074621484
42156,96.03,96.032362748,18768,MNXM4286,132.042258736,3506,MNXM492,228.074621484
42156,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
42156,31.98,31.97969301982002,8060,MNXM158,112.027277368,27248,MNXM20,144.00697038782002
23297,42.98,42.98255278791001,791,MNXM376,110.036779432,11538,MNXM850,153.01933221991
31398,-16.0,-15.996011779820037,15085,MNXM332,252.87317398955005,722,MNXM3570,236.87716220973002
31964,681.04,681.04423834164,12494,MNXM4084,212.083729624,16601,MNXM987,893.1279679656401
6058,102.05,102.05495491609,3559,MNXM25,116.01205576782002,18408,MNXM820,218.06701068391
22369,-28.05,-28.054560992089996,9623,MNXM4692,73.052763844,15613,MNXM39,44.99820285191
22369,-26.99,-26.987638167910006,9623,MNXM4692,73.052763844,22476,MNXM796,46.06512567608999
4856,15.99,15.994914620000003,10435,MNXM1639,151.04006766391,23531,MNXM345,167.03498228391
19052,15.99,15.994914620000003,10435,MNXM1639,151.04006766391,23531,MNXM345,167.03498228391
1465,29.0,29.003288231910005,24434,MNXM4270,138.031694052,23531,MNXM345,167.03498228391
31795,29.0,29.003288231910005,24434,MNXM4270,138.031694052,23531,MNXM345,167.03498228391
15351,17.0,17.003288231909977,19346,MNXM1674,148.037173356,3476,MNXM1836,165.04046158791
3342,14.02,14.015650063999999,21893,MNXM31869,170.08116966409,1328,MNXM31772,184.09681972809
7406,-18.01,-18.010564683999974,13116,MNXM1031,148.00188500782,4667,MNXM4848,129.99132032382002
29852,-15.99,-15.994914620000003,22020,MNXM562,108.057514876,53,MNXM889,92.062600256
42199,133.03,133.02950297991,15814,MNXM29,75.0320284,22800,MNXM4725,208.06153137991
42199,100.0,100.00401650391001,22020,MNXM562,108.057514876,22800,MNXM4725,208.06153137991
21226,156.07,156.06661675991003,22020,MNXM562,108.057514876,1640,MNXM4724,264.12413163591003
33780,2.02,2.015650063999999,23821,MNXM1658,84.057514876,1934,MNXM3245,86.07316494
29177,26.99,26.987638167910006,5832,MNXM1712,109.052763844,19867,MNXM421,136.04040201191
25097,26.99,26.987638167910006,5832,MNXM1712,109.052763844,19867,MNXM421,136.04040201191
14354,77.94,77.94226195582002,7672,MNXM2010,100.11207586808999,10869,MNXM4542,178.05433782391
20543,15.02,15.022926516089996,5723,MNXM444,62.019021192,23232,MNXM2438,77.04194770808999
21078,15.02,15.022926516089996,5723,MNXM444,62.019021192,23232,MNXM2438,77.04194770808999
19167,72.02,72.021129368,5723,MNXM444,62.019021192,22348,MNXM2864,134.04015056
28478,2.02,2.015650063999999,8671,MNXM1619,349.20204760790995,17317,MNXM661,351.21769767190995
28505,18.01,18.010564683999974,14754,MNXM7702,333.20713298791,17317,MNXM661,351.21769767190995
33763,15.99,15.994914620000003,1801,MNXM737,137.02441759991,11538,MNXM850,153.01933221991
3025,75.04,75.04405588409,5194,MNXM229,182.05876810591,20129,MNXM367,257.10282399
3025,165.06,165.05547987399999,20375,MNXM89612,92.047344116,20129,MNXM367,257.10282399
24051,2.02,2.015650063999999,16890,MNXM858,178.06299418,20678,MNXM880,180.078644244
11762,-162.05,-162.05282341999995,25483,MNXM2362,342.13146766399996,20678,MNXM880,180.078644244
41472,-162.05,-162.05282341999995,25483,MNXM2362,342.13146766399996,20678,MNXM880,180.078644244
28341,-2.02,-2.015650063999999,4675,MNXM1630,124.99140321991001,23464,MNXM434,122.97575315591001
31395,2.02,2.015650063999999,481,MNXM973,384.339216028,6812,MNXM4404,386.354866092
43012,0.0,0.0,23416,MNXM2034,120.057514876,22927,MNXM473,120.057514876
30766,78.95,78.94953840790993,10580,MNXM1591,379.98491461581995,15397,MNXM2423,458.9344530237299
39854,78.95,78.94953840790993,10580,MNXM1591,379.98491461581995,1477,MNXM3348,458.9344530237299
13086,-306.03,-306.0253019419999,17112,MNXM1092,577.0124557677299,26579,MNXM2310,270.98715382573
31295,-30.98,-30.98255278791001,5438,MNXM2190,184.00188500782002,11538,MNXM850,153.01933221991
13435,17.0,17.003288231909977,27261,MNXM34981,176.032087976,16459,MNXM582,193.03537620791
27427,-77.95,-77.95177761782,11896,MNXM892,260.92288745555004,11407,MNXM275,182.97110983773004
6430,42.98,42.98255278790998,19190,MNXM577,122.036779432,25171,MNXM2085,165.01933221990998
14825,45.0,44.99820285190998,19190,MNXM577,122.036779432,20296,MNXM1301,167.03498228390998
22520,-13.98,-13.979264556000004,19190,MNXM577,122.036779432,26998,MNXM828,108.057514876
8329,-105.01,-105.010230336,19190,MNXM577,122.036779432,7971,MNXM768,17.026549096
31961,-2.02,-2.015650063999999,17010,MNXM1686,161.084063972,20913,MNXM518,159.068413908
11198,-14.99,-14.987638167910006,2753,MNXM383,174.05605207591,20913,MNXM518,159.068413908
20429,-75.05,-75.04618738017999,23234,MNXM10318,219.053157768,27248,MNXM20,144.00697038782002
38432,0.0,0.0,24908,MNXM3751,17.026549096,7971,MNXM768,17.026549096
20440,0.02,0.023260864089991173,2317,MNXM2086,158.04588131591,6696,MNXM2335,158.06914218
5479,0.02,0.023260864089991173,2317,MNXM2086,158.04588131591,6696,MNXM2335,158.06914218
250,-17.0,-17.003288231909977,27048,MNXM2654,165.04046158791,12499,MNXM778,148.037173356
2435,-27.01,-27.010899031999998,19743,MNXM1940,102.042927432,15814,MNXM29,75.0320284
37219,231.04,231.04450141190995,23538,MNXM144,89.047678464,10171,MNXM4028,320.09217987590995
9645,2.04,2.03891092808999,19334,MNXM1873,188.05644599991,13935,MNXM529,190.095356928
41791,-34.02,-34.01750678809,9297,MNXM2170,180.08664896809,1031,MNXM37,146.06914218
13384,-857.14,-857.14273540364,23180,MNXM1446,1047.23809233164,13935,MNXM529,190.095356928
22437,-88.04,-88.03930485209,1866,MNXM114273,228.051122766,25242,MNXM187,140.01181791391
13340,15.99,15.994914620000003,26212,MNXM2145,124.052429496,10663,MNXM3437,140.047344116
36181,42.98,42.98255278791001,26212,MNXM2145,124.052429496,777,MNXM2411,167.03498228391
37586,-2.0,-1.9956635680000119,18440,MNXM1475,77.00443110391001,16868,MNXM222,75.00876753591
35136,14.02,14.015650063999942,15653,MNXM3580,888.4951263280901,5361,MNXM2692,902.5107763920901
20318,15.02,15.022926516089996,9059,MNXM1292,79.04219916,2573,MNXM2266,94.06512567608999
6716,2.02,2.015650063999999,17016,MNXM754,152.047344116,7408,MNXM4130,154.06299418
12081,2.02,2.015650063999999,15034,MNXM2705,128.120115132,1303,MNXM2410,130.135765196
15653,3.02,3.0240236759100867,3083,MNXM1416,336.1230344760899,778,MNXM1610,339.147058152
18623,15.02,15.022926516089996,5624,MNXM3925,201.01933221991,12476,MNXM4481,216.042258736
31500,2.02,2.015650063999999,16835,MNXM90966,180.063388104,24536,MNXM3573,182.079038168
100,148.05,148.05242949599997,11858,MNXM1769,126.031694052,14340,MNXM3336,274.084123548
100,109.03,109.02840582008997,26068,MNXM4778,165.05571772791,14340,MNXM3336,274.084123548
15431,2.02,2.015650063999999,6152,MNXM3320,192.042258736,26466,MNXM2281,194.0579088
7648,30.98,30.98255278791001,18372,MNXM357,177.10223945609,15109,MNXM53799,208.084792244
23128,14.02,14.015650063999999,18372,MNXM357,177.10223945609,24865,MNXM6360,191.11788952009
33050,16.05,16.05456099208999,2658,MNXM1633,168.042258736,1328,MNXM31772,184.09681972809
23797,-305.04,-305.0412863539998,16845,MNXM2811,535.0615374558198,8449,MNXM1662,230.02025110182
25249,14.02,14.015650063999999,24404,MNXM1476,269.04554696791,10251,MNXM1728,283.06119703191
12120,0.02,0.023260864089991173,9155,MNXM3382,101.06080310791,5817,MNXM4081,101.084063972
27285,0.0,0.0,21680,MNXM2422,16.031300127999998,2893,MNXM2716,16.031300127999998
226,120.02,120.021129368,5872,MNXM26,59.01385291591001,13559,MNXM3526,179.03498228391
11720,2.02,2.015650063999999,16132,MNXM664,88.052429496,7617,MNXM2757,90.06807956
10446,-14.99,-14.98654100809,187,MNXM6781,178.026608672,17228,MNXM505,163.04006766391
29571,-162.05,-162.05282342000004,1846,MNXM3857,325.09289108391005,17228,MNXM505,163.04006766391
42984,42.98,42.98255278791001,15810,MNXM6890,120.057514876,17228,MNXM505,163.04006766391
35813,-34.01,-34.005479304000005,7332,MNXM1690,162.06807956,3124,MNXM2408,128.062600256
8054,2.02,2.015650063999999,14461,MNXM2147,115.97567025982,4769,MNXM2238,117.99132032382
10545,2.04,2.0389109280900044,14461,MNXM2147,115.97567025982,14929,MNXM3911,118.01458118791001
10545,-28.97,-28.966902723909996,14461,MNXM2147,115.97567025982,26357,MNXM23,87.00876753591001
1128,14.02,14.015650063999999,11897,MNXM4883,202.026608672,13702,MNXM4666,216.042258736
22176,-746.08,-746.0828149217301,8645,MNXM2321,857.0915824576401,6591,MNXM4290,111.00876753591001
20925,17.0,17.003288231910005,17565,MNXM1896,165.042593084,16958,MNXM1530,182.04588131591
27902,-2.02,-2.015650063999999,16958,MNXM1530,182.04588131591,17385,MNXM35254,180.03023125191
28558,15.99,15.994914620000003,4280,MNXM1995,168.115029752,1255,MNXM2762,184.109944372
8827,-2.04,-2.03891092808999,9731,MNXM1275,149.051049592,10819,MNXM276,147.01213866391
8827,60.0,60.003371128,26357,MNXM23,87.00876753591001,10819,MNXM276,147.01213866391
18486,-15.99,-15.994914619999975,17036,MNXM1815,283.06119703191,8393,MNXM1232,267.06628241191004
36123,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
27017,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
36315,2.02,2.015650063999999,6147,MNXM2071,297.24351849591,7382,MNXM3762,299.25916855991
39165,-15.99,-15.994914620000003,1658,MNXM1982,154.01458118791,12008,MNXM526,138.01966656791
27908,78.96,78.95905406991002,12008,MNXM526,138.01966656791,14031,MNXM3867,216.97872063782003
21919,-17.0,-17.003288231909977,21899,MNXM1734,195.05102627191,9906,MNXM3005,178.04773804
32482,-103.08,-103.07535601209,22955,MNXM4348,176.068473484,26792,MNXM69,72.99311747191001
11354,2.02,2.015650063999999,24428,MNXM2418,302.26096570799996,16703,MNXM2419,304.27661577199996
9522,2.02,2.015650063999999,24428,MNXM2418,302.26096570799996,16703,MNXM2419,304.27661577199996
33335,-44.03,-44.026214747999916,13169,MNXM1705,466.0488050198199,16925,MNXM256,422.02259027182
5327,-2.04,-2.03891092808999,14103,MNXM3290,131.094628656,136,MNXM3161,129.05571772791
42053,-355.08,-355.08380626400003,3073,MNXM1321,414.09765917991,5872,MNXM26,59.01385291591001
42053,-42.01,-42.01056468400009,3073,MNXM1321,414.09765917991,6617,MNXM1081,372.0870944959099
38044,-268.05,-268.051777864,3073,MNXM1321,414.09765917991,19115,MNXM331,146.04588131591
38044,-2.04,-2.038910928090104,3073,MNXM1321,414.09765917991,20186,MNXM2752,412.0587482518199
29699,42.01,42.01056468400009,6617,MNXM1081,372.0870944959099,3073,MNXM1321,414.09765917991
24152,206.06,206.0579088,14993,MNXM90,104.10699048808999,5740,MNXM2431,310.16489928809
3632,10.99,10.992723547910003,12932,MNXM10010,163.063328528,2753,MNXM383,174.05605207591
31729,-163.06,-163.06009987208998,3650,MNXM1879,337.116151948,2753,MNXM383,174.05605207591
7363,-129.1,-129.10223945608996,19330,MNXM4684,303.15829153199996,2753,MNXM383,174.05605207591
187,33.0,32.99710569209,2753,MNXM383,174.05605207591,239,MNXM91889,207.053157768
37366,-31.97,-31.972070999999985,1864,MNXM1214,118.98083853591,26357,MNXM23,87.00876753591001
34451,2.02,2.015650063999999,12265,MNXM1125,288.063388104,20690,MNXM2221,290.079038168
14961,15.99,15.994914619999975,12265,MNXM1125,288.063388104,2908,MNXM983,304.058302724
10245,-172.05,-172.05133233618,12265,MNXM1125,288.063388104,3559,MNXM25,116.01205576782002
10245,-27.99,-27.994914620000003,27248,MNXM20,144.00697038782002,3559,MNXM25,116.01205576782002
10245,-3.02,-3.022926516089967,12265,MNXM1125,288.063388104,15126,MNXM1672,285.04046158791004
38070,42.98,42.98255278790998,24931,MNXM475,103.00368215591001,3854,MNXM523,145.98623494382
37242,87.03,87.0320284,8060,MNXM158,112.027277368,5554,MNXM3478,199.059305768
37242,52.01,52.006147999999996,19786,MNXM418,147.053157768,5554,MNXM3478,199.059305768
37242,-53.01,-53.01342445208999,8060,MNXM158,112.027277368,5872,MNXM26,59.01385291591001
37242,-88.04,-88.03930485209,19786,MNXM418,147.053157768,5872,MNXM26,59.01385291591001
24497,88.04,88.03930485209,5872,MNXM26,59.01385291591001,19786,MNXM418,147.053157768
27275,88.04,88.03930485209,5872,MNXM26,59.01385291591001,19786,MNXM418,147.053157768
27275,-8.02,-8.01631875999999,6519,MNXM2327,155.069476528,19786,MNXM418,147.053157768
29064,-78.95,-78.94953840790998,3955,MNXM4805,486.11291531991003,14331,MNXM2155,407.16337691200005
3707,-2.02,-2.015650063999999,21717,MNXM1966,130.06299418,3249,MNXM2064,128.047344116
22510,-2.02,-2.015650063999999,21377,MNXM2168,140.03531663191,6611,MNXM773,138.01966656791
18919,-42.01,-42.010564684,2982,MNXM2135,204.111006992,15131,MNXM2258,162.100442308
16192,17.0,17.003288231910005,23129,MNXM1762,114.042927432,24000,MNXM1760,131.04621566391
3888,-15.99,-15.994914620000003,25569,MNXM1412,195.11280414009,9843,MNXM1791,179.11788952009
26824,-2.99,-2.9876381679100064,12641,MNXM902,114.01966656791001,9759,MNXM888,111.0320284
30981,-17.0,-17.003288231910005,10363,MNXM4400,129.05571772791,26269,MNXM2364,112.052429496
32039,-163.06,-163.06009987208998,2451,MNXM2115,329.093308328,16129,MNXM2856,166.03320845591
23723,42.98,42.98255278791001,15226,MNXM1775,126.031694052,27366,MNXM670,169.01424683991002
14132,-18.01,-18.010564684000002,22857,MNXM1714,131.058243148,959,MNXM957,113.047678464
32043,-113.05,-113.047678464,7032,MNXM1037,173.080041212,7151,MNXM117,60.032362748
32043,-42.02,-42.021798063999995,7032,MNXM1037,173.080041212,22857,MNXM1714,131.058243148
24639,-2.02,-2.015650063999999,14500,MNXM1535,222.04079593591,9484,MNXM2094,220.02514587191
17646,2.02,2.015650063999999,23770,MNXM1787,150.104465068,1611,MNXM2038,152.120115132
43174,15.99,15.994914619999975,27248,MNXM20,144.00697038782002,23664,MNXM894,160.00188500782
27146,-58.07,-58.065125676090005,3449,MNXM2217,134.16407690027,1293,MNXM350,76.09895122418
30090,87.01,87.00876753590998,24931,MNXM475,103.00368215591001,15373,MNXM2923,190.01244969182
30090,103.0,103.00368215590998,26357,MNXM23,87.00876753591001,15373,MNXM2923,190.01244969182
19793,-2.02,-2.015650063999999,5709,MNXM1523,114.06807956,12818,MNXM3244,112.052429496
6150,15.99,15.994914620000003,5709,MNXM1523,114.06807956,876,MNXM2624,130.06299418
40296,75.03,75.0320284,12459,MNXM940,130.12264055209,6037,MNXM990,205.15466895209
40296,130.12,130.12264055209,15814,MNXM29,75.0320284,6037,MNXM990,205.15466895209
20274,151.07,151.074561908,23538,MNXM144,89.047678464,13333,MNXM2639,240.122240372
28636,-78.95,-78.94953840790998,3763,MNXM4093,537.8839914316399,15397,MNXM2423,458.9344530237299
41716,14.02,14.015650063999999,21038,MNXM645,167.03498228391,17316,MNXM3287,181.05063234791
4634,-1.97,-1.9711984079999922,3591,MNXM1801,169.00618069191,21038,MNXM645,167.03498228391
35368,-77.95,-77.95177761782003,9318,MNXM2276,322.02131372182004,15445,MNXM4794,244.069536104
15468,-241.01,-241.01187748990995,20603,MNXM1517,333.05922160590995,20375,MNXM89612,92.047344116
35151,2.02,2.015650063999999,19953,MNXM153,179.03498228390998,3064,MNXM988,181.05063234790998
16943,2.02,2.015650063999999,19953,MNXM153,179.03498228390998,3064,MNXM988,181.05063234790998
42458,42.98,42.98255278790998,7257,MNXM479,136.052429496,19953,MNXM153,179.03498228390998
9633,15.99,15.994914620000003,6191,MNXM4047,121.08914935199999,24670,MNXM2260,137.084063972
14740,-30.01,-30.010564684000002,24670,MNXM2260,137.084063972,7367,MNXM4736,107.073499288
28126,0.0,5.684341886080802e-14,2618,MNXM2494,386.35486609199995,15717,MNXM810,386.354866092
6927,18.03,18.033825548089993,7257,MNXM479,136.052429496,5788,MNXM3679,154.08625504409
13072,15.99,15.994914620000003,15681,MNXM1133,165.05571772791,6307,MNXM826,181.05063234791
34187,-305.04,-305.041286354,16414,MNXM3941,459.06875433191004,6666,MNXM1491,154.02746797791
7072,-77.95,-77.95177761782003,21865,MNXM2308,258.03842658591003,9297,MNXM2170,180.08664896809
3258,33.0,32.99820285191001,4415,MNXM1533,152.03531663191,10286,MNXM1520,185.03351948382002
11725,-33.0,-32.99820285191001,10286,MNXM1520,185.03351948382002,4415,MNXM1533,152.03531663191
31402,115.03,115.02694301999995,9978,MNXM3313,220.105921612,18964,MNXM2256,335.13286463199995
3973,2.02,2.015650063999999,9966,MNXM2296,429.82100176781995,17923,MNXM4322,431.83665183181995
24464,-34.01,-34.005479304000005,14500,MNXM1535,222.04079593591,22151,MNXM1113,188.03531663191
19677,-34.01,-34.005479304000005,14500,MNXM1535,222.04079593591,22151,MNXM1113,188.03531663191
22681,18.01,18.010564684000002,22151,MNXM1113,188.03531663191,5035,MNXM466,206.04588131591
1140,-18.01,-18.010564684000002,20440,MNXM2137,244.178692628,1699,MNXM4223,226.168127944
25666,-15.99,-15.994914620000003,6037,MNXM990,205.15466895209,21448,MNXM1486,189.15975433209
25666,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
27136,-15.99,-15.994914620000031,17345,MNXM1299,272.06847348400004,25406,MNXM2751,256.073558864
8945,14.02,14.015650063999942,25636,MNXM2325,329.06667633591,1344,MNXM4313,343.08232639990996
4254,42.98,42.98255278791001,4415,MNXM1533,152.03531663191,22364,MNXM3187,195.01786941982002
40537,-42.02,-42.021798063999995,18937,MNXM2171,300.06022464991,21865,MNXM2308,258.03842658591003
11913,-77.95,-77.95177761782003,18937,MNXM2171,300.06022464991,23880,MNXM3422,222.10844703209
35293,2.02,2.015650063999999,21404,MNXM2075,192.063388104,11007,MNXM3145,194.079038168
35688,-311.97,-311.96765927964,8230,MNXM765,327.99895940764,2893,MNXM2716,16.031300127999998
35688,0.0,0.0,21680,MNXM2422,16.031300127999998,2893,MNXM2716,16.031300127999998
35688,-1.01,-1.0083736119099171,8230,MNXM765,327.99895940764,9629,MNXM601,326.99058579573006
24705,-34.01,-34.005479304000005,27466,MNXM1731,112.052429496,25178,MNXM1651,78.046950192
4731,-0.98,-0.9840155879999912,6585,MNXM60,60.99311747191,152,MNXM742,60.009101883910006
29534,-162.05,-162.05282341999992,18906,MNXM4561,340.07943209199993,3532,MNXM4422,178.026608672
41819,-12.97,-12.971988103910007,27318,MNXM1211,181.98623494382002,27366,MNXM670,169.01424683991002
32577,14.02,14.015650063999999,27366,MNXM670,169.01424683991002,10226,MNXM2329,183.02989690391001
13273,-15.02,-15.022926516089967,7386,MNXM1570,390.15259703199996,15855,MNXM2252,375.12967051591
1680,-2.02,-2.015650064000056,7386,MNXM1570,390.15259703199996,10885,MNXM823,388.1369469679999
4706,-15.99,-15.994914619999975,7386,MNXM1570,390.15259703199996,16775,MNXM6965,374.157682412
31744,162.05,162.05282341999998,23854,MNXM1855,124.052429496,644,MNXM2561,286.105252916
11681,-34.01,-34.005479304000005,7411,MNXM1952,126.06807956,53,MNXM889,92.062600256
26117,15.99,15.994914620000003,53,MNXM889,92.062600256,18905,MNXM5247,108.057514876
28682,15.99,15.994914620000003,53,MNXM889,92.062600256,24339,MNXM2330,108.057514876
37598,125.12,125.11935232017998,1879,MNXM2872,165.05571772791,18292,MNXM2759,290.17507004809
28922,-15.99,-15.994914620000003,6055,MNXM1064,124.052429496,24339,MNXM2330,108.057514876
22496,42.98,42.98255278791001,24339,MNXM2330,108.057514876,5541,MNXM2093,151.04006766391
8161,15.99,15.994914620000003,26998,MNXM828,108.057514876,11481,MNXM961,124.052429496
37784,-14.02,-14.015650063999999,16426,MNXM114600,283.06119703191,5980,MNXM879,269.04554696791
42680,-162.05,-162.05282341999992,2170,MNXM2794,431.09837038790994,5980,MNXM879,269.04554696791
35195,57.02,57.021463716,10600,MNXM573,193.05063234791,1011,MNXM4728,250.07209606391
35195,175.04,175.04006766391,15814,MNXM29,75.0320284,1011,MNXM4728,250.07209606391
42811,2.02,2.015650063999999,9572,MNXM1480,132.057514876,14544,MNXM2530,134.07316494
6525,2.02,2.015650063999999,9572,MNXM1480,132.057514876,14544,MNXM2530,134.07316494
3206,14.02,14.015650063999942,21444,MNXM1086,285.04046158791004,5414,MNXM4351,299.05611165191
265,175.02,175.02481152390982,21444,MNXM1086,285.04046158791004,1654,MNXM2393,460.06527311181986
24599,-172.05,-172.05133233618,5540,MNXM1326,288.063388104,3559,MNXM25,116.01205576782002
24599,-27.99,-27.994914620000003,27248,MNXM20,144.00697038782002,3559,MNXM25,116.01205576782002
24599,-3.02,-3.022926516089967,5540,MNXM1326,288.063388104,21444,MNXM1086,285.04046158791004
38157,-28.97,-28.96690272391001,1151,MNXM4370,182.04588131591,11948,MNXM4807,153.078978592
18763,-162.05,-162.05282341999992,17738,MNXM4822,354.09508215599993,16676,MNXM3357,192.042258736
42096,162.05,162.05282341999992,17521,MNXM2865,210.089208928,2531,MNXM6446,372.14203234799993
14743,-162.05,-162.05282341999992,2531,MNXM6446,372.14203234799993,17521,MNXM2865,210.089208928
38335,-15.99,-15.994914620000003,6055,MNXM1064,124.052429496,18905,MNXM5247,108.057514876
5142,91.05,91.05422664409002,10845,MNXM4517,305.162708216,9818,MNXM4480,396.21693486009
5142,288.16,288.15941998409005,22020,MNXM562,108.057514876,9818,MNXM4480,396.21693486009
19336,3.02,3.0229265160899956,13075,MNXM3763,163.099714036,23293,MNXM2881,166.12264055209
25028,14.04,14.03891092808999,19405,MNXM1653,115.07645317191,2485,MNXM4737,129.1153641
18564,18.01,18.010564683999974,8133,MNXM3629,356.12598835999995,16450,MNXM4630,374.1365530439999
17536,-34.01,-34.005479304000005,3209,MNXM1917,198.01753507182002,11391,MNXM1245,164.01205576782002
9786,15.99,15.994914619999975,5540,MNXM1326,288.063388104,2908,MNXM983,304.058302724
9786,-27.99,-27.994914620000003,27248,MNXM20,144.00697038782002,3559,MNXM25,116.01205576782002
16839,17.0,17.003288231910005,14194,MNXM1052,302.18819469199997,6433,MNXM4840,319.19148292391
40094,2.02,2.015650063999999,17270,MNXM93045,283.10369600009,4257,MNXM3950,285.11934606409
2932,42.01,42.010564684,10329,MNXM1226,78.03719667608999,19036,MNXM4814,120.04776136008999
30489,2.02,2.015650063999999,6478,MNXM2390,195.053157768,13855,MNXM279,197.068807832
10342,-17.0,-17.003288231910005,15681,MNXM1133,165.05571772791,18310,MNXM2778,148.052429496
19183,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
33371,14.02,14.015650063999999,26650,MNXM1156,152.015667128,27220,MNXM1413,166.031317192
24533,2.02,2.015650063999999,1418,MNXM4521,485.68344141999995,4276,MNXM4522,487.69909148399995
5262,14.02,14.015650063999999,19836,MNXM1818,338.13868454009,15348,MNXM1849,352.15433460409
19792,3.02,3.02402367591003,19836,MNXM1818,338.13868454009,23748,MNXM1303,341.16270821600006
30171,-384.34,-384.339216028,297,MNXM4165,428.365430776,3297,MNXM75,44.026214748
6064,-27.99,-27.99491462000003,27313,MNXM2269,268.276615772,22713,MNXM3030,240.28170115199998
22517,71.01,71.01385291591001,23094,MNXM4024,117.078978592,14517,MNXM4169,188.09283150791
22517,101.08,101.084063972,26357,MNXM23,87.00876753591001,14517,MNXM4169,188.09283150791
25527,27.99,27.994914620000003,3559,MNXM25,116.01205576782002,27248,MNXM20,144.00697038782002
2772,25.98,25.979264556000004,22411,MNXM92662,181.01424683991002,4110,MNXM4109,206.99351139591002
30494,18.01,18.01056468399986,16646,MNXM4881,545.1453205799099,12350,MNXM4793,563.1558852639098
26239,2.02,2.015650063999999,27262,MNXM3738,150.104465068,12041,MNXM2569,152.120115132
3728,14.02,14.015650063999999,25005,MNXM4293,219.93851278,8829,MNXM4235,233.954162844
19150,42.98,42.98255278791001,12330,MNXM4865,170.167065324,13851,MNXM3172,213.14961811191
36392,-17.0,-17.003288231910005,12117,MNXM1994,131.07136779191,8712,MNXM2682,114.06807956
28400,2.02,2.015650063999999,7756,MNXM3917,148.97364497991,11040,MNXM3847,150.98929504391
21837,17.0,17.003288231910005,11929,MNXM1929,162.05282342,4794,MNXM2248,179.05611165191002
8257,-18.01,-18.010564684000002,4794,MNXM2248,179.05611165191002,8036,MNXM2319,161.04554696791
6437,69.07,69.06987670808999,2224,MNXM458,87.04515304391,5329,MNXM4742,156.115029752
6437,70.04,70.041864812,2375,MNXM4768,86.07316494,5329,MNXM4742,156.115029752
38879,-77.95,-77.95177761782,17490,MNXM5241,244.98823976582,25798,MNXM3363,167.036462148
8655,-2.02,-2.015650063999999,27168,MNXM1698,151.04006766390998,24362,MNXM764,149.02441759990998
14917,-15.01,-15.010899031999998,11565,MNXM4429,73.052763844,18802,MNXM398,58.041864812
14917,-28.97,-28.96690272391001,26357,MNXM23,87.00876753591001,18802,MNXM398,58.041864812
23870,-188.2,-188.20240091617995,21603,MNXM4474,431.18639754390995,9454,MNXM132,242.98399662773
23870,-136.13,-136.12520051199994,21603,MNXM4474,431.18639754390995,26370,MNXM4473,295.06119703191
